==WARNING== Note: Running with uncontrolled GPU caches. Profiling results may be inconsistent.
==WARNING== Note: Running with unmodified GPU clocks. If not controlled otherwise, profiling results may be inconsistent.
==PROF== Connected to process 66 (/usr/bin/python3.12)
==PROF== Disconnected from process 66
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"2","66","python3.12","127.0.0.1","<unnamed>::fm_down_kernel(const __half *, const unsigned short *const *, const __half *const *, float *, const long *, const __half *, const int *, const int *, const int *, const int *, int, int)","1","7","(256, 1, 1)","(16, 288, 1)","0","12.1","Occupancy","Block Limit Barriers","block","24",
"2","66","python3.12","127.0.0.1","<unnamed>::fm_down_kernel(const __half *, const unsigned short *const *, const __half *const *, float *, const long *, const __half *, const int *, const int *, const int *, const int *, int, int)","1","7","(256, 1, 1)","(16, 288, 1)","0","12.1","Occupancy","Block Limit SM","block","24",
"2","66","python3.12","127.0.0.1","<unnamed>::fm_down_kernel(const __half *, const unsigned short *const *, const __half *const *, float *, const long *, const __half *, const int *, const int *, const int *, const int *, int, int)","1","7","(256, 1, 1)","(16, 288, 1)","0","12.1","Occupancy","Block Limit Registers","block","2",
"2","66","python3.12","127.0.0.1","<unnamed>::fm_down_kernel(const __half *, const unsigned short *const *, const __half *const *, float *, const long *, const __half *, const int *, const int *, const int *, const int *, int, int)","1","7","(256, 1, 1)","(16, 288, 1)","0","12.1","Occupancy","Block Limit Shared Mem","block","3",
"2","66","python3.12","127.0.0.1","<unnamed>::fm_down_kernel(const __half *, const unsigned short *const *, const __half *const *, float *, const long *, const __half *, const int *, const int *, const int *, const int *, int, int)","1","7","(256, 1, 1)","(16, 288, 1)","0","12.1","Occupancy","Block Limit Warps","block","6",
"2","66","python3.12","127.0.0.1","<unnamed>::fm_down_kernel(const __half *, const unsigned short *const *, const __half *const *, float *, const long *, const __half *, const int *, const int *, const int *, const int *, int, int)","1","7","(256, 1, 1)","(16, 288, 1)","0","12.1","Occupancy","Theoretical Active Warps per SM","warp","16",
"2","66","python3.12","127.0.0.1","<unnamed>::fm_down_kernel(const __half *, const unsigned short *const *, const __half *const *, float *, const long *, const __half *, const int *, const int *, const int *, const int *, int, int)","1","7","(256, 1, 1)","(16, 288, 1)","0","12.1","Occupancy","Theoretical Occupancy","%","33.33",
"2","66","python3.12","127.0.0.1","<unnamed>::fm_down_kernel(const __half *, const unsigned short *const *, const __half *const *, float *, const long *, const __half *, const int *, const int *, const int *, const int *, int, int)","1","7","(256, 1, 1)","(16, 288, 1)","0","12.1","Occupancy","Achieved Occupancy","%","33.17",
"2","66","python3.12","127.0.0.1","<unnamed>::fm_down_kernel(const __half *, const unsigned short *const *, const __half *const *, float *, const long *, const __half *, const int *, const int *, const int *, const int *, int, int)","1","7","(256, 1, 1)","(16, 288, 1)","0","12.1","Occupancy","Achieved Active Warps Per SM","warp","15.92",
"2","66","python3.12","127.0.0.1","<unnamed>::fm_down_kernel(const __half *, const unsigned short *const *, const __half *const *, float *, const long *, const __half *, const int *, const int *, const int *, const int *, int, int)","1","7","(256, 1, 1)","(16, 288, 1)","0","12.1","Occupancy","","","","TheoreticalOccupancy","OPT","The 4.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 12. This kernel's theoretical occupancy (33.3%) is limited by the number of required registers.","local","66.67"
